,close,close_predicted
0,23.889999,18.719096567510245
1,23.83,25.509097567510246
2,21.959999,24.719096567510245
3,19.200001,22.719096567510245
4,16.110001,19.719096567510245
5,15.8,16.119096567510244
6,17.459999,15.859095567510245
7,17.4,17.299096567510244
8,17.049999,17.669097567510246
9,18.139999,17.109095567510245
10,19.84,17.659097567510244
11,19.889999,19.659097567510244
12,20.639999,20.419097567510246
13,21.91,21.089097567510244
14,20.299999,21.569096567510247
15,20.219999,20.379096567510246
16,21.0,20.219096567510245
17,21.290001,20.909097567510244
18,20.950001,21.219096567510245
19,20.549999,20.629096567510246
20,20.719999,20.269095567510245
21,20.35,20.489096567510245
22,19.940001,19.919097567510246
23,20.92,20.219096567510245
24,21.950001,20.719096567510245
25,21.26,21.669097567510246
26,20.450001,21.259097567510246
27,19.59,19.819096567510247
28,19.6,19.619096567510244
29,19.030001,19.369096567510244
30,17.9,18.409097567510244
31,17.6,17.519095567510245
32,18.32,17.899096567510245
33,18.780001,18.169097567510246
34,19.15,18.679095567510245
35,18.77,19.309096567510245
36,18.790001,18.259097567510246
37,19.1,18.369096567510244
38,20.129999,18.809096567510245
39,19.200001,18.969096567510245
40,19.9,18.879096567510246
41,19.75,19.609095567510245
42,19.700001,19.469096567510245
43,19.870001,19.419097567510246
44,19.48,19.379096567510246
45,20.450001,19.339097567510244
46,21.059999,20.089097567510244
47,21.049999,20.589097567510244
48,20.540001,20.329097567510246
49,20.9,20.379096567510246
50,20.709999,20.719096567510245
51,20.17,20.469096567510245
52,20.719999,20.609095567510245
53,21.120001,20.259097567510246
54,21.98,20.699096567510246
55,20.940001,21.869096567510244
56,20.23,20.739096567510245
57,21.059999,20.389096567510247
58,20.77,20.609095567510245
59,19.870001,20.589097567510244
60,19.559999,19.609095567510245
61,20.1,19.669097567510246
62,20.530001,20.119096567510244
63,21.4,20.759097567510246
64,21.98,20.909097567510244
65,20.41,21.719096567510245
66,20.6,20.409097567510244
67,20.99,20.149096567510245
68,21.120001,20.869096567510244
69,20.459999,20.779095567510247
70,20.43,20.289096567510246
71,20.43,20.149096567510245
72,20.24,20.159097567510244
73,20.24,19.919097567510246
74,20.540001,20.359095567510245
75,20.75,20.719096567510245
76,20.540001,20.609095567510245
77,20.23,20.239096567510245
78,20.049999,19.919097567510246
79,20.65,19.879096567510246
80,20.75,20.329097567510246
81,20.719999,20.399096567510245
82,20.85,20.659097567510244
83,21.360001,20.519095567510245
84,21.0,20.969096567510245
85,21.190001,21.109095567510245
86,21.84,20.859095567510245
87,21.41,21.659097567510244
88,21.25,21.399096567510245
89,21.77,20.999097567510244
90,24.9,22.319096567510247
91,24.440001,24.589097567510244
92,24.98,24.219096567510245
93,24.629999,24.719096567510245
94,29.360001,24.199096567510246
95,28.040001,28.319096567510247
96,29.84,27.969096567510245
97,30.799999,29.939095567510247
98,29.67,30.719096567510245
99,29.49,29.919097567510246
100,29.889999,30.389096567510247
101,30.99,29.879096567510246
102,33.400002,31.289096567510246
103,34.57,33.00909756751024
104,35.470001,34.989096567510245
105,35.32,35.31909456751024
106,34.330002,35.12909656751024
107,35.330002,33.45909856751024
108,34.349998,35.58909556751024
109,32.349998,33.729094567510245
110,31.49,31.72909456751025
111,30.309999,31.069096567510247
112,31.559999,30.209096567510244
113,32.369999,32.19909656751024
114,32.049999,32.229094567510245
115,31.52,31.769095567510245
116,30.549999,31.359095567510245
117,28.530001,30.009097567510246
118,29.6,28.389096567510247
119,30.809999,29.719096567510245
120,31.360001,31.059096567510245
121,31.700001,31.359095567510245
122,32.259998,31.519095567510245
123,32.630001,31.969096567510245
124,30.09,30.979096567510247
125,25.549999,27.739096567510245
126,26.41,25.569096567510247
127,27.73,26.749097567510244
128,26.5,27.419097567510246
129,26.629999,26.289096567510246
130,26.620001,26.559096567510245
131,26.67,26.379096567510246
132,26.83,26.199096567510246
133,27.879999,26.549096567510244
134,28.24,27.719096567510245
135,28.450001,27.889096567510247
136,26.959999,28.309096567510245
137,26.959999,26.729096567510247
138,26.219999,26.679095567510245
139,25.75,25.869096567510244
140,25.639999,25.199096567510246
141,24.030001,24.989096567510245
142,22.620001,23.749097567510244
143,23.040001,22.839097567510244
144,24.49,23.249097567510244
145,24.68,24.369096567510244
146,24.75,24.429095567510245
147,24.92,24.459096567510244
148,24.01,24.599095567510247
149,24.1,23.769095567510245
150,23.91,24.029095567510247
151,23.940001,23.879096567510246
152,23.629999,23.539096567510246
153,23.459999,23.159097567510244
154,23.07,22.979096567510247
155,24.49,23.499097567510244
156,23.209999,23.849095567510247
157,23.219999,22.979096567510247
158,23.25,22.969096567510245
159,23.08,23.359095567510245
160,22.84,22.729096567510247
161,24.73,22.819096567510247
162,23.6,24.349095567510247
163,23.18,23.049096567510244
164,21.870001,22.599095567510247
165,21.83,21.899096567510245
166,22.530001,21.499097567510244
167,23.610001,22.529095567510247
168,23.889999,23.459096567510244
169,23.940001,23.769095567510245
170,24.02,23.539096567510246
171,24.360001,24.199096567510246
172,24.950001,24.199096567510246
173,24.940001,24.649096567510245
174,24.66,24.319096567510247
175,24.719999,24.379096567510246
176,24.01,24.159097567510244
177,24.07,23.569096567510247
178,23.25,23.539096567510246
179,22.950001,21.919097567510246
180,22.82,22.579097567510246
181,22.809999,22.959096567510244
182,22.959999,22.909097567510244
183,22.73,22.769095567510245
184,22.190001,22.449096567510246
185,22.209999,21.829097567510246
186,22.33,21.859095567510245
187,22.75,22.149096567510245
188,23.25,22.419097567510246
189,23.92,23.019095567510245
190,23.709999,23.829097567510246
191,27.75,26.269095567510245
192,26.66,27.169097567510246
193,25.83,26.549096567510244
194,26.700001,25.619096567510244
195,26.49,26.709096567510244
196,27.24,26.569096567510247
197,26.49,27.299096567510244
198,25.27,26.189095567510247
199,24.65,24.799096567510244
200,24.93,24.849095567510247
201,25.139999,24.589097567510244
202,25.58,25.369096567510244
203,25.030001,24.849095567510247
204,25.16,24.979096567510247
205,25.75,25.419097567510246
206,26.74,25.569096567510247
207,26.389999,26.419097567510246
208,26.93,26.379096567510246
209,27.08,26.649096567510245
210,27.66,26.789096567510246
211,27.6,27.409097567510244
212,27.450001,27.319096567510247
213,26.870001,27.099095567510247
214,26.690001,26.499097567510244
215,26.440001,26.919097567510246
216,27.120001,26.619096567510244
217,27.91,26.719096567510245
218,28.33,27.959096567510244
219,27.07,27.919097567510246
220,27.67,26.789096567510246
221,27.549999,27.719096567510245
222,26.6,27.709096567510244
223,25.959999,26.719096567510245
224,26.35,25.819096567510247
225,28.200001,26.749097567510244
226,27.969999,27.979096567510247
227,26.82,27.339097567510244
228,26.719999,26.739096567510245
229,28.98,26.619096567510244
230,29.48,28.539096567510246
231,29.549999,29.259097567510246
232,30.139999,29.409097567510244
233,28.52,29.719096567510245
234,28.76,28.239096567510245
235,30.129999,29.669097567510246
236,28.700001,29.819096567510247
237,28.370001,28.659097567510244
238,27.120001,28.159097567510244
239,27.620001,27.149096567510245
240,27.860001,27.239096567510245
241,28.43,27.789096567510246
242,28.6,28.259097567510246
243,27.32,28.159097567510244
244,26.5,27.389096567510247
245,26.5,26.589097567510244
246,26.01,26.009097567510246
247,27.530001,25.959096567510244
248,27.209999,27.089097567510244
249,27.709999,26.919097567510246
250,27.57,27.359095567510245
251,27.459999,27.449096567510246
252,28.110001,27.509097567510246
253,28.290001,28.219096567510245
254,29.129999,28.219096567510245
255,29.02,28.789096567510246
256,29.139999,28.739096567510245
257,28.959999,28.859095567510245
258,29.73,28.859095567510245
259,28.809999,29.609095567510245
260,28.35,28.119096567510244
261,28.17,28.089097567510244
262,28.639999,28.149096567510245
263,27.610001,28.249097567510244
264,27.58,27.509097567510246
265,27.23,27.059096567510245
266,27.889999,27.299096567510244
267,28.690001,27.719096567510245
268,28.700001,28.629096567510246
269,29.290001,28.419097567510246
270,28.49,28.729096567510247
271,28.0,28.029095567510247
272,27.639999,28.219096567510245
273,28.17,27.319096567510247
274,28.17,27.519095567510245
275,28.77,28.389096567510247
276,27.34,28.409097567510244
277,27.200001,27.219096567510245
278,24.75,26.229096567510247
279,24.24,24.709096567510244
280,23.639999,22.819096567510247
281,25.059999,23.869096567510244
282,23.82,25.159097567510244
283,25.299999,23.759097567510246
284,26.309999,25.319096567510247
285,26.23,26.339097567510244
286,26.1,25.849095567510247
287,25.83,26.109095567510245
288,24.26,24.719096567510245
289,22.299999,23.579097567510246
290,21.950001,22.829097567510246
291,22.959999,21.649096567510245
292,23.870001,22.819096567510247
293,23.110001,23.589097567510244
294,23.73,22.429095567510245
295,24.709999,23.939095567510247
296,24.629999,24.219096567510245
297,24.74,24.519095567510245
298,24.0,24.379096567510246
299,23.07,23.379096567510246
300,22.940001,22.219096567510245
301,23.84,23.109095567510245
302,23.610001,23.299096567510244
303,22.969999,23.089097567510244
304,22.879999,22.219096567510245
305,24.08,22.729096567510247
306,24.34,23.969096567510245
307,24.82,24.299096567510244
308,25.799999,24.499097567510244
309,25.77,24.669097567510246
310,26.01,25.699096567510246
311,25.85,25.669097567510246
312,25.629999,25.359095567510245
313,26.379999,25.209096567510244
314,25.52,26.239096567510245
315,26.190001,25.719096567510245
316,24.59,25.719096567510245
317,24.120001,25.439095567510247
318,24.389999,24.519095567510245
319,23.73,24.669097567510246
320,23.66,23.009097567510246
321,25.370001,23.749097567510244
322,26.959999,25.089097567510244
323,26.99,26.699096567510246
324,27.879999,27.029095567510247
325,27.610001,27.229096567510247
326,27.799999,26.969096567510245
327,27.940001,27.349095567510247
328,28.049999,27.719096567510245
329,27.42,27.579097567510246
330,28.34,27.019095567510245
331,27.57,27.739096567510245
332,27.34,27.159097567510244
333,28.030001,27.119096567510244
334,28.549999,27.589097567510244
335,28.25,27.949096567510246
336,27.98,27.909097567510244
337,28.76,28.059096567510245
338,29.870001,28.219096567510245
339,29.370001,29.219096567510245
340,28.879999,28.109095567510245
341,28.709999,28.719096567510245
342,32.459999,29.719096567510245
343,32.310001,31.179095567510245
344,31.27,31.359095567510245
345,31.84,31.089097567510244
346,30.879999,30.589097567510244
347,31.33,30.659097567510244
348,33.639999,31.619096567510244
349,33.220001,32.71909656751024
350,33.93,32.63909456751024
351,34.939999,33.19909656751024
352,33.68,34.21909656751024
353,32.599998,33.359095567510245
354,31.76,32.15909556751024
355,32.07,31.479096567510247
356,31.450001,31.479096567510247
357,31.66,31.269095567510245
358,32.560001,31.719096567510245
359,31.75,32.20909856751024
360,32.740002,32.21909656751024
361,32.599998,32.28909656751024
362,33.299999,32.54909856751024
363,34.419998,33.24909556751024
364,34.869999,33.91909756751024
365,34.189999,34.34909756751024
366,30.889999,30.559096567510245
367,31.040001,30.259097567510246
368,30.41,30.159097567510244
369,29.450001,30.289096567510246
370,28.530001,29.219096567510245
371,28.620001,28.389096567510247
372,28.0,28.509097567510246
373,27.75,27.809096567510245
374,27.9,27.769095567510245
375,27.57,27.629096567510246
376,27.77,27.319096567510247
377,27.9,27.719096567510245
378,28.57,27.379096567510246
379,28.51,28.709096567510244
380,28.73,28.309096567510245
381,28.559999,28.209096567510244
382,28.08,28.659097567510244
383,27.709999,27.929095567510245
384,27.120001,27.479096567510247
385,26.91,26.919097567510246
386,27.25,26.719096567510245
387,27.620001,27.159097567510244
388,28.23,27.339097567510244
389,28.25,28.199096567510246
390,22.790001,28.119096567510244
391,26.6,26.339097567510244
392,26.809999,26.409097567510244
393,26.76,26.909097567510244
394,26.6,26.619096567510244
395,26.77,26.529095567510247
396,27.42,26.349095567510247
397,27.969999,26.989096567510245
398,28.940001,27.789096567510246
399,29.33,28.219096567510245
400,29.57,29.209096567510244
401,29.07,29.619096567510244
402,29.58,28.789096567510246
403,30.25,29.439095567510247
404,31.15,30.129096567510246
405,31.799999,30.819096567510247
406,31.6,31.519095567510245
407,31.93,31.319096567510247
408,32.580002,31.719096567510245
409,31.1,31.97909456751025
410,31.49,31.269095567510245
411,33.169998,31.459096567510244
412,33.599998,32.81909456751024
413,34.18,33.21909656751024
414,34.970001,33.70909856751024
415,34.5,34.58909556751024
416,34.220001,34.21909656751024
417,34.529999,33.70909856751024
418,33.75,33.94909656751024
419,33.619999,33.12909656751024
420,33.810001,33.359095567510245
421,33.41,33.52909756751024
422,34.41,33.229094567510245
423,34.040001,34.11909856751024
424,33.77,34.06909456751024
425,33.110001,32.96909656751024
426,33.119999,32.83909556751024
427,33.07,32.82909756751024
428,34.740002,32.91909756751024
429,36.009998,34.40909556751024
430,36.09,36.229094567510245
431,35.290001,35.71909656751024
432,35.0,34.99909556751024
433,35.32,34.61909856751024
434,34.98,34.979094567510245
435,34.959999,34.69909656751024
436,35.150002,34.65909556751024
437,34.400002,34.689097567510245
438,34.080002,33.979094567510245
439,37.400002,35.309096567510245
440,37.939999,36.87909656751024
441,37.849998,37.49909556751024
442,37.330002,37.90909556751024
443,37.240002,37.239096567510245
444,36.580002,37.04909856751024
445,38.009998,36.41909756751024
446,35.0,34.989096567510245
447,34.48,34.81909456751024
448,33.150002,33.81909456751024
449,32.459999,32.86909856751024
450,33.09,32.95909856751024
451,33.439999,33.489096567510245
452,33.59,33.65909556751024
453,32.25,33.12909656751024
454,32.240002,32.14909656751024
455,32.66,31.80909656751025
456,33.16,32.46909656751024
457,33.16,32.859095567510245
458,31.940001,32.57909756751024
459,31.82,31.539096567510246
460,32.91,31.789096567510246
461,33.490002,32.679095567510245
462,33.34,33.31909456751024
463,33.130001,32.989096567510245
464,33.779999,32.84909756751024
465,33.939999,33.21909656751024
466,32.459999,33.62909656751024
467,31.83,32.03909656751024
468,32.470001,31.679095567510245
469,30.190001,32.21909656751024
470,30.059999,30.019095567510245
471,32.959999,32.689097567510245
472,32.25,32.20909856751024
473,30.059999,31.639096567510247
474,29.43,29.979096567510247
475,29.18,29.299096567510244
476,28.57,29.019095567510245
477,27.559999,28.089097567510244
478,28.77,27.299096567510244
479,30.799999,29.819096567510247
480,31.02,30.279095567510247
481,30.280001,30.969096567510245
482,29.809999,29.879096567510246
483,31.690001,29.729096567510247
484,30.41,30.799096567510244
485,29.5,29.789096567510246
486,28.15,28.249097567510244
487,27.879999,27.749097567510244
488,27.91,27.559096567510245
489,29.219999,27.919097567510246
490,28.93,29.529095567510247
491,30.08,28.579097567510246
492,29.120001,30.029095567510247
493,29.66,28.949096567510246
494,29.77,29.269095567510245
495,29.389999,29.899096567510245
496,29.91,29.109095567510245
497,31.84,29.659097567510244
498,32.09,31.73909656751025
499,33.779999,33.21909656751024
500,32.189999,33.979094567510245
501,33.790001,32.31909456751024
502,33.110001,33.65909556751024
503,31.610001,31.769095567510245
504,31.959999,31.619096567510244
505,31.41,31.619096567510244
506,31.290001,32.51909556751024
507,30.4,31.069096567510247
508,30.66,30.319096567510247
509,31.23,30.529095567510247
510,30.99,30.709096567510244
511,31.49,30.659097567510244
512,31.27,31.259097567510246
513,31.51,31.289096567510246
514,32.700001,31.009097567510246
515,34.25,32.689097567510245
516,35.959999,34.03909656751024
517,33.349998,34.71909656751024
518,32.150002,31.139096567510247
519,32.27,32.439097567510245
520,31.790001,31.789096567510246
521,30.66,30.769095567510245
522,29.84,30.379096567510246
523,28.950001,29.639096567510247
524,28.129999,29.619096567510244
525,29.51,28.429095567510245
526,27.35,29.229096567510247
527,27.42,27.259097567510246
528,26.25,27.709096567510244
529,26.1,26.559096567510245
530,27.27,26.619096567510244
531,28.27,27.269095567510245
532,30.25,28.489096567510245
533,29.09,29.619096567510244
534,29.41,29.239096567510245
535,29.940001,29.029095567510247
536,31.17,29.409097567510244
537,29.42,30.469096567510245
538,29.4,29.109095567510245
539,30.299999,29.249097567510244
540,30.01,30.009097567510246
541,29.51,29.869096567510244
542,29.110001,29.299096567510244
543,29.950001,28.729096567510247
544,30.73,29.719096567510245
545,29.5,29.779095567510247
546,28.32,29.289096567510246
547,28.690001,28.119096567510244
548,28.41,28.209096567510244
549,28.41,28.319096567510247
550,28.52,28.329097567510246
551,28.139999,28.239096567510245
552,27.940001,27.729096567510247
553,28.549999,27.719096567510245
554,29.35,28.269095567510245
555,27.370001,28.919097567510246
556,27.799999,27.479096567510247
557,28.280001,27.619096567510244
558,29.48,28.289096567510246
559,30.389999,29.719096567510245
560,32.540001,32.06909456751024
561,31.34,31.599095567510247
562,31.049999,30.719096567510245
563,30.9,30.649096567510245
564,30.02,30.819096567510247
565,30.66,29.229096567510247
566,27.66,28.339097567510244
567,27.540001,27.379096567510246
568,28.49,27.539096567510246
569,29.280001,28.449096567510246
570,29.16,29.219096567510245
571,29.799999,28.999097567510244
572,29.299999,29.469096567510245
573,29.4,29.719096567510245
574,28.889999,29.419097567510246
575,29.25,28.579097567510246
576,28.370001,28.839097567510244
577,28.4,28.109095567510245
578,28.32,28.659097567510244
579,27.639999,28.039096567510246
580,27.33,27.739096567510245
581,28.059999,27.389096567510247
582,28.82,27.969096567510245
583,28.040001,28.709096567510244
584,27.74,27.549096567510244
585,27.85,27.709096567510244
586,28.389999,27.099095567510247
587,27.42,28.239096567510245
588,27.52,27.519095567510245
589,27.379999,27.249097567510244
590,28.129999,27.419097567510246
591,29.25,27.969096567510245
592,28.92,28.989096567510245
593,31.5,29.519095567510245
594,31.15,30.329097567510246
595,31.540001,30.719096567510245
596,31.309999,30.729096567510247
597,30.32,30.319096567510247
598,31.07,30.009097567510246
599,31.610001,31.009097567510246
600,31.379999,31.679095567510245
601,30.82,31.019095567510245
602,31.84,30.869096567510244
603,32.919998,31.789096567510246
604,33.0,32.51909556751024
605,32.470001,32.32909756751024
606,32.130001,32.31909456751024
607,32.27,31.819094567510245
608,32.150002,31.849097567510245
609,33.23,31.719096567510245
610,33.689999,33.15909556751024
611,33.82,33.34909756751024
612,34.619999,33.609095567510245
613,33.900002,33.79909856751024
614,33.709999,33.53909656751024
615,33.900002,33.53909656751024
616,34.169998,34.01909556751024
617,34.57,34.14909656751024
618,35.279999,34.31909456751024
619,35.259998,34.929095567510245
620,33.610001,34.979094567510245
621,33.810001,33.49909556751024
622,34.400002,33.489096567510245
623,34.59,33.979094567510245
624,34.610001,34.46909656751024
625,34.43,34.229094567510245
626,34.0,33.65909556751024
627,34.279999,33.359095567510245
628,33.59,33.679095567510245
629,33.689999,33.21909656751024
630,33.220001,33.09909756751024
631,33.869999,32.71909656751024
632,35.360001,34.71909656751024
633,34.77,34.89909656751024
634,34.400002,34.51909556751024
635,34.34,34.51909556751024
636,33.68,34.21909656751024
637,33.639999,33.729094567510245
638,33.529999,33.58909556751024
639,32.91,33.75909756751024
640,33.259998,32.79909856751024
641,33.900002,32.82909756751024
642,34.099998,33.56909456751024
643,34.380001,33.87909656751024
644,34.52,34.45909856751024
645,35.189999,34.27909756751024
646,36.0,34.739096567510245
647,36.990002,35.71909656751024
648,36.98,36.71909656751024
649,38.029999,36.57909756751024
650,37.950001,37.81909456751024
651,37.52,37.56909456751024
652,37.509998,37.58909556751024
653,38.299999,37.88909456751024
654,37.740002,38.11909856751024
655,38.130001,37.71909656751024
656,39.169998,37.89909656751024
657,39.48,38.90909556751024
658,39.240002,39.16909756751024
659,38.419998,37.69909656751024
660,37.889999,38.16909756751024
661,38.450001,38.01909556751024
662,38.27,38.359095567510245
663,37.040001,38.21909656751024
664,39.279999,37.07909756751024
665,38.540001,39.01909556751024
666,35.16,36.20909856751024
667,36.110001,35.439097567510245
668,34.380001,35.86909856751024
669,34.43,34.179095567510245
670,35.099998,34.12909656751024
671,34.830002,35.609095567510245
672,34.650002,34.71909656751024
673,35.580002,34.489096567510245
674,36.650002,35.71909656751024
675,37.689999,36.729094567510245
676,38.23,37.44909656751024
677,38.470001,37.77909756751024
678,39.099998,38.58909556751024
679,39.119999,38.61909856751024
680,38.98,38.71909656751024
681,36.849998,38.61909856751024
682,35.290001,36.359095567510245
683,35.150002,35.01909556751024
684,35.080002,34.96909656751024
685,35.950001,34.979094567510245
686,36.009998,35.66909756751024
687,36.619999,35.91909756751024
688,37.529999,36.81909456751024
689,37.860001,37.69909656751024
690,38.16,37.65909556751024
691,37.889999,37.94909656751024
692,43.93,42.07909756751024
693,44.34,43.31909456751024
694,41.099998,42.81909456751024
695,42.009998,40.82909756751024
696,41.369999,41.71909656751024
697,41.830002,41.689097567510245
698,40.5,41.51909556751024
699,41.860001,40.41909756751024
700,43.59,41.77909756751024
701,43.75,42.96909656751024
702,43.299999,43.21909656751024
703,45.59,43.90909556751024
704,45.450001,45.21909656751024
705,46.970001,45.69909656751024
706,47.830002,47.179095567510245
707,50.189999,48.31909456751024
708,51.009998,50.71909656751024
709,50.43,50.61909856751024
710,52.0,50.21909656751024
711,51.200001,52.84909756751024
712,54.939999,51.479094567510245
713,53.990002,55.71909656751024
714,53.279999,55.70909856751024
715,54.110001,53.56909456751024
716,54.549999,56.189097567510245
717,59.5,56.109095567510245
718,55.509998,61.71909656751024
719,55.790001,57.21909656751024
720,69.400002,69.83909956751025
721,76.760002,69.36909856751025
722,87.800003,80.70909456751025
723,83.239998,93.93909756751025
724,84.839996,81.51909956751025
725,92.25,94.41909356751025
726,91.5,92.21909656751025
727,89.940002,90.83909956751025
728,87.589996,88.21909656751025
729,87.239998,86.08909956751025
730,92.730003,84.52909456751024
731,97.080002,92.31909456751025
732,110.330002,101.26909956751025
733,104.629997,113.26909956751025
734,104.949997,102.17909556751025
735,97.760002,105.97909856751025
736,92.589996,97.33909956751025
737,94.839996,92.46909656751025
738,95.370003,93.37910056751025
739,97.349998,94.96909656751025
740,102.040001,97.71909656751025
741,100.050003,98.64909656751026
